@relation 'dr-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,12'

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
1097,-177.149992,151.015259,43.53509,-167.120136,-348.343879,21.517774,177.621449,169.764302,307.975311,70.296923,cluster0,1
1098,-110.937786,90.143516,51.485168,-136.534989,-286.352533,76.477926,220.000495,184.051617,295.105569,149.963123,cluster0,0
1099,20.06635,-66.731334,187.883731,-94.094694,-135.619223,338.56794,457.448838,163.128044,197.4874,456.956793,cluster0,0
1100,-117.945478,95.2047,31.185356,-126.859871,-261.083882,34.807747,159.597887,136.338118,246.175822,71.054818,cluster0,1
1101,-20.754007,14.153456,26.999639,-32.502444,-66.316262,45.934862,82.143565,49.003566,72.962921,57.24396,cluster1,0
1102,-39.006351,31.048037,20.238491,-51.894391,-103.974187,32.163192,86.156326,56.995216,98.464653,43.566705,cluster1,0
1103,104.3354,-108.4751,114.220216,-30.731497,-67.170604,297.106647,351.372252,164.25669,181.034733,413.046635,cluster0,0
1104,7.803472,-31.670096,83.817049,-69.163377,-116.877851,180.900378,257.778756,118.825733,156.746633,243.252049,cluster1,0
1105,-116.890083,99.087367,33.297797,-108.83408,-227.115219,18.781152,128.436423,121.614603,212.746189,44.063668,cluster0,0
1106,-144.73873,136.164428,27.058193,-140.906219,-310.131038,5.264598,150.708336,137.058345,258.849418,53.579745,cluster0,1
1107,-1.461069,-17.379117,78.847466,-48.789339,-74.86505,143.544912,202.745538,68.355269,91.604336,193.722765,cluster1,1
1108,-146.380915,123.845238,32.986685,-139.145765,-283.625237,22.999491,152.826443,151.240306,267.262919,53.251437,cluster0,1
1109,-78.89205,80.432521,23.630492,-101.105218,-223.005858,35.778095,143.516583,100.395897,183.311688,84.113726,cluster0,1
1110,-148.664828,137.788727,21.849588,-140.213936,-308.264475,-2.250174,137.782731,131.563036,252.666145,43.124343,cluster0,1
1111,-55.198606,49.405115,19.24869,-93.836077,-209.803195,64.459267,167.795589,128.817756,215.950308,118.455007,cluster0,0
1112,-60.429544,19.937412,250.316215,-218.735026,-439.449649,418.882161,697.065964,324.784129,456.600377,708.521271,cluster0,1
1113,-140.869912,129.435978,25.176216,-132.239121,-292.544323,3.023773,142.536574,138.103481,255.396449,46.258352,cluster0,1
1114,-99.162588,67.132064,74.798982,-168.488661,-346.648255,130.756802,303.596328,145.760154,284.488355,314.660102,cluster0,1
1115,-225.468961,198.25222,23.63568,-216.697755,-450.226677,-0.445497,176.517835,178.186883,361.309565,91.744041,cluster0,1
1116,-118.198227,91.617402,50.698885,-164.819769,-335.817274,102.152479,275.254983,186.778816,327.581128,174.058188,cluster0,0
1117,-56.626206,46.703358,13.27439,-69.712701,-140.117771,29.237333,98.043564,78.359475,139.877758,46.242816,cluster1,0
1118,-13.831916,4.020885,39.458148,-35.937187,-58.095533,68.339027,111.66377,36.965808,59.784736,90.563119,cluster1,0
1119,15.264702,-28.259742,119.074864,-80.260727,-160.565269,239.808259,338.1544,155.194679,199.030022,352.090787,cluster0,1
1120,47.570987,-74.16271,144.26311,-63.909336,-92.568561,289.373103,375.149755,139.984393,163.388529,389.859261,cluster0,0
1121,-185.882333,181.446663,23.577913,-176.711971,-399.422022,-4.203964,175.859426,185.839906,344.88583,56.761824,cluster0,1
1122,13.01842,-44.053453,114.804698,-108.423481,-200.412365,272.442745,396.358007,203.047862,277.047412,377.935926,cluster0,0
1123,10.181064,-19.172735,14.708384,-15.954688,-21.639163,58.832149,76.781072,32.78804,48.400539,65.718403,cluster1,0
1124,1.421977,-26.059096,61.333334,-84.807059,-148.931964,168.987604,255.504301,140.820032,201.830043,224.471192,cluster0,1
1125,0.499156,-10.059688,31.728958,-36.894817,-64.309796,81.5911,121.643358,61.800131,89.532514,102.205143,cluster1,0
1126,4.229012,-38.625879,118.005284,-60.437381,-70.294396,208.618805,282.43397,87.430533,104.083169,261.380325,cluster1,0
1127,-33.209536,23.676854,27.116018,-56.911171,-111.768583,56.579614,111.555757,39.340437,83.790748,96.128994,cluster1,1
1128,-59.861016,52.564803,11.338963,-49.689312,-110.666747,3.480481,56.194226,58.698198,105.996754,9.416052,cluster1,1
1129,-62.549731,38.785137,89.803172,-123.689736,-231.585524,155.971623,283.065655,119.933854,203.891829,244.590902,cluster0,1
1130,-74.962116,68.362435,35.242005,-88.348443,-190.810813,39.046794,137.049132,55.910999,131.893002,102.867758,cluster1,1
1131,-108.630161,91.788546,37.688721,-113.002922,-246.962744,38.795886,157.096019,146.92583,247.870126,74.074924,cluster0,1
1132,-242.595466,209.915631,55.714453,-215.101144,-450.187001,13.316401,222.290594,242.728326,417.436939,52.153966,cluster0,1
1133,-149.225068,135.572459,23.822711,-132.660506,-286.391097,-6.335897,124.56994,136.962519,251.330127,22.343747,cluster0,1
1134,-9.011255,-30.807451,103.948532,-189.855735,-409.782757,288.148733,496.967371,276.182236,429.943861,520.91531,cluster0,1
1135,16.039984,-61.984819,167.518025,-107.204074,-156.477616,329.350072,460.074561,178.47217,225.210061,440.34236,cluster0,0
1136,-81.957028,46.152559,137.230796,-176.532013,-338.502468,258.74708,438.834263,155.747369,286.077492,444.474545,cluster0,1
1137,-69.276016,53.515648,22.790862,-82.727106,-163.382118,40.738222,121.939132,98.658176,169.663004,59.922367,cluster1,1
1138,2.958269,-7.809423,17.992549,-15.83125,-22.186626,43.445036,61.094127,20.535198,30.869888,48.621952,cluster1,1
1139,8.988337,-18.297394,32.683378,-40.989023,-72.244681,104.125952,148.02484,66.974246,102.268499,141.058673,cluster1,1
1140,-60.322026,48.714263,21.034121,-77.319249,-163.82543,33.192255,115.278939,82.880716,151.431112,59.442807,cluster1,1
1141,-153.356737,130.599854,26.521411,-129.173694,-277.310783,-0.896382,128.648939,149.719157,262.980483,17.651203,cluster0,1
1142,-133.11094,116.061286,32.192307,-131.189227,-278.983017,22.924644,158.939228,133.891186,247.24629,65.1687,cluster0,0
1143,-24.974378,-43.149572,264.691639,-133.866381,-166.582172,408.186467,566.929246,162.414113,189.426554,522.503053,cluster0,1
1144,-100.923411,91.237586,14.186852,-83.501597,-177.683145,-5.561024,73.695429,92.684291,165.745296,4.149747,cluster1,0
1145,98.838598,-90.289882,124.606922,-47.784696,-138.953694,305.070185,393.868242,210.959656,245.912565,491.690714,cluster0,0
1146,-94.52004,86.30402,17.31088,-82.224545,-179.747779,-2.812379,82.104895,90.056647,161.891046,9.557573,cluster1,0
1147,-105.068176,75.259354,71.399026,-140.076622,-278.035698,109.889464,253.105441,192.690419,297.5906,154.012139,cluster0,0
1148,-119.320124,95.455359,39.063991,-125.85988,-259.339438,41.519456,169.706874,145.01907,250.463216,77.905652,cluster0,0
1149,-57.698177,51.905844,26.850298,-86.385312,-181.866415,60.953897,139.476666,60.273828,129.314124,127.418246,cluster1,1
1150,-19.886951,-2.036033,74.139184,-50.136769,-66.973366,115.642362,173.887554,55.490285,76.441095,143.496031,cluster1,0
