@relation dr_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A20-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Class {0,1}

@data
-0.052206,-0.059444,-0.012592,-0.024804,0.028979,0.028679,0.008465,-0.017723,-0.006881,0.032425,-0.007356,-0.001244,-0.01432,0.01705,0.045926,0.049838,0.032015,-0.031206,0.006125,1
0.000511,0.011633,0.002702,0.021524,0.013209,-0.017933,0.02219,0.006149,0.036528,0.005665,-0.02233,0.019754,-0.002666,-0.005852,0.014646,-0.013905,0.00826,-0.012074,-0.00546,1
0.020467,0.046559,0.0075,-0.020171,0.018434,-0.02519,0.076144,0.042776,-0.028444,-0.021606,-0.011803,0.069758,0.077121,-0.049686,0.032057,-0.015936,0.016432,0.028414,-0.043778,1
-0.021497,-0.009429,-0.019105,0.000992,0.004411,-0.02794,-0.024938,-0.034437,0.013879,0.041404,0.014127,-0.003039,-0.007398,0.015987,0.009582,-0.014444,-0.004171,0.030116,0.009608,0
-0.009774,0.003235,0.014132,0.031295,0.022898,-0.010392,-0.011722,-0.042604,0.007185,-0.005919,-0.020859,-0.00552,-0.011508,-0.012615,-0.002554,-0.012656,0.00976,0.01604,0.005258,0
0.004794,-0.009401,0.054133,0.011137,-0.005534,-0.014173,0.029748,0.006483,0.010361,0.021042,0.005869,-0.015203,-0.022009,0.020439,-0.026137,-0.04393,0.021489,-0.027687,0.017729,0
-0.005492,-0.019224,0.016445,-0.043183,-0.028598,-0.018978,-0.005353,0.033702,0.018313,-0.031491,0.009864,0.037413,0.023361,0.025708,0.054035,0.039974,-0.000357,-0.028959,-0.055341,1
-0.009523,0.020797,-0.017319,-0.015358,-0.04218,0.015373,0.014858,0.032585,0.03592,0.025135,0.009951,0.060201,0.002294,0.02836,-0.012195,-0.000944,-0.019033,0.005126,0.02874,1
-0.054752,0.012016,-0.002142,-0.005928,-0.000116,0.007068,-0.041213,0.029812,0.009982,0.014731,-0.030719,-0.042797,-0.002109,-0.040032,0.00845,-0.023169,-0.025044,0.025462,0.008152,0
0.003255,0.01841,0.012332,-0.011254,-0.059726,0.016675,0.012906,-0.016571,-0.012296,-0.024605,-0.025566,0.0037,-0.010083,0.015154,0.043773,0.029899,0.012544,-0.026168,0.022117,1
-0.013106,0.006791,-0.006292,0.022225,0.030627,-0.020568,-0.020351,-0.029281,0.015532,0.037239,0.028972,0.000516,-0.002326,0.008901,-0.000709,-0.012235,-0.014123,0.016187,0.016469,0
0.04497,-0.042042,-0.002049,-0.020237,-0.013929,0.025184,0.021703,0.021523,-0.003969,0.005822,-0.01647,-0.000518,0.01479,-0.010676,-0.010651,0.043999,-0.018928,0.01966,-0.04946,1
0.019329,-0.042574,-0.040944,0.050854,-0.048315,0.047775,-0.028171,-0.013801,-0.047379,-0.022295,0.015129,-0.048197,0.047708,0.033576,-0.01003,-0.075663,0.039569,0.014335,-0.023362,1
-0.005289,-0.003984,0.020812,0.008309,-0.052288,0.002566,-0.000271,0.076492,0.013432,0.008839,-0.023912,-0.052051,0.002414,-0.052508,-0.007169,0.013984,-0.03353,-0.020947,-0.00755,1
-0.016908,0.00021,-0.00264,-0.033509,0.034096,0.018866,-0.010215,-0.03667,-0.01468,0.01901,-0.021261,-0.007541,0.006156,0.01664,0.005833,-0.014404,0.022016,0.05539,-0.012051,0
0.018744,0.042333,-0.021425,-0.003079,-0.021245,0.037062,0.013111,0.032444,-0.005705,-0.018298,0.037462,0.026031,0.02771,0.027834,0.01609,0.024446,-0.013688,-0.040795,0.015476,1
0.002602,0.030924,0.000054,0.023117,0.014298,-0.006274,0.026331,-0.00138,0.022888,0.003594,-0.022157,0.009789,0.004242,0.000939,0.022915,-0.013203,0.017497,-0.014564,0.007463,0
0.008775,0.002765,0.033386,0.008404,-0.039671,0.027881,0.001007,-0.01595,-0.017663,0.02336,0.031369,-0.003781,-0.002702,0.03129,0.045341,0.014802,-0.014277,-0.029811,0.026973,1
0.01948,-0.013864,0.027757,0.009134,-0.037472,0.01614,0.022182,0.035469,0.025262,0.004722,-0.000116,0.03944,0.00658,0.001555,-0.010935,0.010981,-0.018184,0.014603,-0.023971,1
-0.010743,0.018331,0.013413,0.02949,-0.026737,-0.019938,-0.010692,-0.037367,0.010263,-0.030979,-0.02195,-0.000796,-0.037868,-0.012976,-0.003321,0.00655,0.008361,0.000194,0.022431,1
0.006639,-0.021958,-0.027182,-0.005897,-0.04272,-0.032965,0.016865,0.011357,0.036808,0.037487,-0.012237,0.008902,-0.019182,0.002907,0.005596,0.005078,-0.00778,0.011165,-0.006262,0
0.015613,-0.019836,0.044866,0.017445,0.019761,0.029903,0.010405,-0.002855,0.00541,0.003646,-0.009635,0.021879,0.015814,-0.00591,0.014367,0.014445,-0.017407,-0.010394,-0.016475,1
-0.008004,-0.0082,-0.023434,-0.055719,0.036611,-0.034846,-0.027057,-0.04702,-0.007894,-0.041745,-0.010105,0.041884,0.026658,-0.042855,-0.126251,0.063428,-0.038937,-0.085433,0.080296,1
-0.008397,-0.0002,-0.039614,-0.024145,0.004042,0.013811,-0.018318,-0.006669,0.01233,0.011821,0.00584,0.022811,-0.033213,0.001554,-0.037742,-0.0196,-0.022974,0.032655,0.007005,0
-0.00096,0.000571,-0.004443,0.040864,-0.013641,-0.006019,-0.017823,-0.036143,-0.006218,-0.000568,0.003739,-0.019464,0.00126,0.00312,-0.004541,-0.01707,0.012529,0.00643,0.012303,0
0.032458,-0.001323,0.03019,-0.009323,-0.009644,-0.034306,0.041291,0.015893,-0.003607,0.007802,0.018976,-0.038272,-0.016076,0.013029,-0.027315,0.014529,0.005477,-0.038048,0.016826,0
0.009126,-0.007537,-0.017087,0.045649,-0.025448,0.016819,-0.019751,-0.018908,-0.021904,-0.03683,-0.001459,-0.011255,0.04474,0.002875,-0.044529,-0.031817,0.030363,-0.013826,0.003606,1
-0.002361,-0.00794,0.026937,0.027387,0.034781,-0.016014,0.016589,0.012119,0.04077,0.0431,0.005067,0.029927,0.035556,0.00881,0.013145,-0.007777,-0.003788,0.00453,-0.015663,1
-0.001349,-0.007933,-0.000363,-0.003313,0.044695,-0.005025,-0.007481,-0.034462,-0.001259,-0.005179,-0.0187,-0.013162,-0.022831,-0.020077,0.003127,0.006452,0.0006,0.027292,-0.020949,1
0.007364,0.042507,-0.052955,-0.0008,0.031525,-0.029305,0.011598,-0.009645,0.016329,-0.016193,-0.026409,-0.014915,-0.016482,-0.017749,-0.024274,-0.002881,0.021084,0.02706,-0.007064,1
-0.009417,0.029834,-0.020592,0.008823,0.029889,0.003729,-0.014653,-0.016067,0.013838,0.007996,0.015024,0.013904,-0.018817,0.004088,-0.003273,-0.013029,-0.014955,0.02011,0.012456,0
-0.015138,-0.033252,-0.003582,0.007015,0.016245,-0.016377,-0.023278,-0.042961,0.008361,0.029646,-0.011696,-0.006236,-0.002333,-0.000192,0.002387,-0.014739,-0.000669,0.038974,-0.007972,0
0.011379,0.010699,0.021098,-0.018041,0.012618,0.055084,0.01367,0.01771,-0.001357,-0.033226,-0.01792,0.034254,0.003143,0.006617,0.037338,0.017285,-0.008052,-0.0034,-0.03131,1
0.024893,-0.012521,0.037366,0.014494,-0.05074,0.045267,0.009516,0.011975,-0.009922,-0.000697,0.012046,0.020852,0.0251,0.016445,0.008363,0.040353,-0.019878,-0.008444,-0.00046,1
0.017045,-0.04306,-0.021877,0.003766,0.004673,0.017904,0.009019,-0.006458,-0.006725,0.001421,-0.038385,-0.011021,0.038196,0.000698,0.020246,-0.027141,0.024623,0.001849,-0.041195,0
0.004481,-0.012281,0.004569,-0.000875,0.044445,-0.001951,0.01802,-0.011836,0.012037,0.01632,-0.031504,0.002383,0.021409,-0.00432,0.026681,-0.007203,0.013123,-0.001739,-0.022372,1
-0.002114,-0.016845,0.021637,0.042159,-0.027713,-0.015798,0.006987,-0.007684,0.021883,0.00034,-0.014948,0.014918,0.020017,0.002682,0.014705,-0.012244,0.012722,-0.032367,0.006098,1
0.002946,0.00857,-0.004898,0.019483,0.009696,0.003806,0.019292,-0.002934,0.019649,0.0033,-0.027765,0.015239,0.010317,-0.001627,0.014118,-0.018253,0.011692,-0.011439,0.002505,0
0.026451,-0.000979,-0.025037,-0.015504,-0.021129,0.043192,0.014018,0.023145,0.003768,0.024372,0.009954,0.011801,-0.020685,0.013808,0.022008,0.006672,-0.028747,0.020761,-0.017804,0
-0.049065,-0.039798,0.016719,0.031637,0.016932,0.045685,0.028065,0.002862,0.007283,0.005351,-0.013754,0.018529,-0.026291,0.001525,-0.003489,0.025442,0.039819,-0.041649,0.028354,1
0.059406,-0.029339,-0.015826,0.009621,0.030761,0.037854,-0.004091,0.011229,-0.012071,0.012311,0.026758,-0.023369,-0.023862,-0.028173,-0.044298,0.030606,-0.05101,0.054234,-0.057819,1
0.028324,0.017088,-0.017499,0.012459,-0.012781,0.023153,0.008763,0.018265,0.001569,0.012567,0.03779,0.007225,-0.006534,0.01083,0.011396,0.007344,-0.02934,-0.033744,0.00899,1
-0.023158,0.031455,0.016599,0.03211,0.013692,0.00736,-0.01555,-0.035824,0.01305,0.002623,-0.000806,0.016204,-0.021269,0.006853,0.012318,-0.018907,-0.001349,0.019843,0.027921,0
0.039805,-0.010351,-0.026226,-0.002346,-0.022305,-0.018569,0.035627,0.019875,0.021252,-0.025131,-0.046768,-0.011644,-0.03459,-0.034525,-0.011124,0.021262,0.004468,-0.002293,-0.039448,0
-0.016514,0.00791,0.045559,-0.097897,-0.007932,0.00033,0.138832,0.024809,-0.097667,-0.034102,-0.006209,0.05473,0.051127,-0.064504,0.010191,-0.026835,0.051931,0.036225,0.010669,1
0.011876,0.004216,0.022142,0.015444,0.040939,-0.023818,0.01817,-0.012686,0.007035,0.004872,-0.007339,-0.010621,0.027354,-0.004708,0.029628,0.012408,0.014836,-0.038219,-0.012576,0
-0.000001,0.017932,-0.047078,-0.0508,0.006828,0.009903,-0.009093,-0.022152,-0.03391,0.000948,0.002421,-0.011815,0.033195,0.015531,-0.071466,-0.016043,0.028506,-0.001941,0.026222,1
0.009971,0.00359,0.007239,0.020612,0.007172,-0.025891,0.023889,-0.002626,0.023133,0.007078,-0.019896,0.000307,0.006869,-0.008221,0.011837,0.005311,0.012307,-0.020599,-0.004183,1
-0.010144,-0.015855,-0.006877,0.007253,0.015263,0.051466,0.002352,0.019981,-0.00314,-0.018215,0.005911,0.022613,-0.01075,0.012122,0.026132,-0.014423,0.010061,-0.041199,-0.018523,1
0.004182,-0.000222,0.008997,0.044451,-0.01046,-0.01022,0.013546,0.003328,0.028944,-0.000666,-0.009344,0.019103,0.004684,-0.004632,0.000661,-0.021965,0.003886,-0.033798,0.009405,1
0.036257,0.01272,-0.02869,0.01428,-0.027736,-0.027635,0.029344,0.022366,0.003457,-0.055108,-0.023724,-0.021503,-0.00476,-0.024165,-0.041368,-0.021265,0.041104,-0.071739,-0.017325,0
0.013257,-0.003456,-0.018859,-0.04512,-0.032579,-0.005225,0.02284,-0.000271,-0.000679,-0.022799,-0.043621,-0.000698,-0.015149,-0.004974,0.004338,0.023526,0.014765,-0.015001,-0.008066,0
0.004275,0.000261,-0.026533,-0.021461,-0.029622,-0.029001,0.004387,-0.011205,0.013292,0.004132,0.003435,0.024083,-0.005774,-0.008723,-0.033374,0.031771,-0.027476,-0.072045,0.05948,1
0.010917,-0.01183,-0.012646,-0.011896,-0.045649,-0.023229,0.010949,-0.004594,0.008861,0.026919,0.004764,0.000432,0.001874,0.009664,0.00414,0.030456,-0.010191,-0.023765,0.020926,0
0.005181,-0.021717,-0.007266,-0.036925,-0.038108,0.006426,0.02744,0.023013,0.002685,0.010643,-0.023109,0.008336,0.018671,0.022016,-0.054726,-0.035507,0.034353,-0.000846,-0.000609,1
0.035514,0.000208,0.012061,0.022048,-0.011879,0.001323,0.027786,0.018397,0.014216,0.011745,0.020781,-0.005265,-0.029077,-0.010395,-0.029867,0.002237,-0.023058,-0.030079,0.009313,0
-0.014968,0.006885,-0.002061,0.003975,-0.01181,0.010739,-0.015364,-0.043281,-0.007555,-0.008612,-0.024591,-0.00163,-0.011653,0.005702,0.006721,-0.004536,0.011453,0.028323,0.016874,0
-0.015384,-0.008872,0.019861,-0.018428,-0.025536,-0.003957,-0.006928,-0.017146,0.001628,0.026076,0.016757,0.013193,0.003983,0.033436,0.053361,0.00538,-0.004804,-0.030293,0.016764,0
0.015454,-0.010365,0.023169,0.005133,0.020097,0.021667,0.011827,-0.008702,0.001851,0.001638,-0.014773,0.007577,-0.004976,-0.007786,0.025438,0.002817,-0.010369,-0.014664,-0.015152,0
-0.003236,0.019355,-0.003001,-0.008233,-0.037466,0.024621,0.003973,0.008128,0.005488,0.028864,0.030139,0.027511,0.003671,0.038368,0.026906,0.002125,-0.016838,-0.015563,0.031521,0
0.03935,-0.022078,-0.01304,0.024312,-0.015675,-0.017013,0.020784,0.015545,0.023999,0.011295,-0.001537,-0.008415,-0.032354,-0.026533,-0.01439,0.010292,-0.023739,-0.017897,-0.020022,0
-0.024882,0.033382,0.007193,0.015827,-0.009184,0.017008,-0.013629,-0.038761,-0.004556,0.002026,0.000529,0.011252,-0.000543,0.022419,-0.006573,-0.018836,0.010659,0.014515,0.051271,0
0.023537,0.008127,0.009163,0.013092,-0.016887,0.043219,0.011281,0.019545,0.000373,0.019639,0.029444,0.024984,0.019039,0.017926,0.002012,0.018265,-0.029233,-0.010349,0.009069,0
0.040174,0.014774,0.003703,0.013028,0.003198,0.026604,0.021313,0.009306,-0.015035,0.011165,0.027105,-0.015056,0.011241,0.005958,0.002514,0.017584,-0.013069,-0.029055,0.002038,0
-0.007289,-0.017325,0.037716,0.019641,0.018493,0.009237,0.003877,-0.024536,0.013338,0.004044,-0.025424,0.020722,0.00091,-0.005124,0.031106,-0.010729,-0.002339,-0.024769,0.003193,1
0.007387,0.010341,-0.007856,-0.02638,-0.041868,-0.009896,0.028557,0.022677,0.011615,-0.015641,-0.014378,0.005444,-0.040588,0.02888,0.015978,0.007984,-0.008823,-0.007622,0.026854,0
-0.005274,0.011096,-0.013306,0.016475,0.005662,0.002123,-0.012705,-0.031199,0.000317,-0.005399,-0.008741,0.002053,-0.00339,-0.004626,-0.026233,-0.010418,0.002602,0.010841,0.021726,0
-0.004635,0.001301,0.00937,0.017438,0.023818,0.007299,-0.016445,-0.02927,-0.006321,0.00311,0.005919,-0.00702,-0.003418,0.000417,-0.021913,-0.029674,0.009393,0.008104,0.001344,0
-0.009364,0.006178,0.021236,0.013309,0.042446,0.01435,-0.013797,-0.027165,-0.00198,0.012367,0.003323,0.005778,0.024681,0.010792,0.005324,-0.003321,0.003987,0.036766,-0.009676,1
-0.001638,0.007801,-0.019082,0.027293,-0.012754,0.003352,-0.025494,-0.017688,-0.014793,-0.047597,0.007545,-0.011414,0.003676,0.006244,-0.013716,-0.040599,0.024853,-0.029555,-0.000106,1
0.003415,-0.004953,0.026502,-0.023088,-0.018165,0.01515,0.021752,0.019689,0.007537,-0.001197,-0.019427,0.028182,0.050125,0.024971,0.020963,0.033631,0.015954,0.018378,-0.02785,1
0.020941,-0.015364,0.015014,-0.041358,-0.014075,-0.008123,0.000156,-0.031917,-0.033536,-0.014375,0.010065,-0.003627,0.01371,-0.012102,-0.042036,0.053913,-0.020143,-0.104378,0.053562,0
0.014684,0.022241,-0.027171,-0.015001,-0.055363,-0.106931,0.042098,0.075227,0.05626,-0.114905,-0.022934,0.013141,-0.023685,-0.027701,0.017752,0.033616,0.044164,-0.067052,-0.075747,1
-0.016255,-0.027001,-0.020084,-0.012292,-0.00153,0.012242,-0.02328,-0.001665,0.009075,-0.002675,-0.002256,0.015976,-0.002256,0.014843,0.000368,-0.022587,0.003821,0.046158,-0.036023,1
-0.006001,0.000877,-0.004644,0.014659,0.028341,-0.027142,-0.004929,-0.021789,0.020283,0.012234,-0.011487,0.003126,0.009908,-0.008626,-0.023521,0.004119,0.004257,0.032518,-0.004031,1
-0.02162,-0.025634,0.057495,0.026177,0.003717,0.011153,-0.010369,-0.020436,0.026373,0.012391,-0.004151,0.045522,-0.012248,0.003852,0.036497,-0.016672,-0.022924,-0.031576,0.013109,1
-0.01471,0.01878,0.02092,0.00352,0.012516,0.001233,-0.007145,0.053827,0.000291,0.005777,-0.018906,-0.060902,0.021743,-0.050059,0.027796,0.005703,-0.024999,-0.048319,-0.002779,1
-0.022106,-0.025153,0.009931,0.001202,-0.013767,0.044855,-0.019761,-0.034635,-0.042796,-0.017485,0.010679,-0.017204,0.002478,0.019312,-0.029851,-0.042813,0.038108,-0.013058,0.018163,1
0.01475,0.034945,-0.029706,-0.025716,0.003609,0.040612,0.026797,0.022711,0.004556,0.015783,-0.015268,0.019062,-0.003028,0.021707,0.016813,0.002865,-0.002057,0.02457,-0.002703,0
0.01439,0.010681,0.006423,-0.001205,0.00191,-0.002151,0.017438,-0.009852,0.00336,-0.035554,-0.034002,-0.002394,-0.023065,-0.016262,0.031961,0.011563,0.008834,-0.038647,-0.010705,0
0.017548,-0.013937,0.011185,-0.017209,0.029526,0.029251,0.00655,-0.006293,-0.00708,0.003998,-0.007332,0.004668,-0.000864,-0.000594,0.03841,0.012116,-0.016218,-0.011458,-0.026383,0
0.027486,-0.002918,0.004987,-0.03461,-0.002561,0.032584,0.011471,-0.000494,-0.027664,-0.009007,-0.000807,-0.010618,0.007899,0.012659,0.036151,0.034943,-0.005508,-0.017548,-0.020678,0
-0.005683,-0.080874,-0.001128,-0.016875,0.010689,-0.020105,0.012575,0.030187,0.044407,-0.008096,0.049996,0.014652,-0.032282,0.028337,0.052227,-0.029014,-0.074127,-0.012834,0.003116,1
0.042598,-0.011412,-0.020439,-0.028055,0.023201,-0.002155,0.015871,0.016858,-0.009418,0.018578,0.023942,-0.022915,0.011717,0.001274,0.017638,0.034653,-0.016782,-0.018005,-0.041036,1
-0.022891,-0.000625,0.004345,0.025165,-0.001459,-0.001371,-0.017532,-0.019772,0.024536,0.016844,-0.001399,0.026884,-0.001984,0.008404,-0.014124,-0.018958,-0.004027,0.037791,0.011929,1
-0.009903,-0.004042,0.030322,0.027842,0.010264,-0.001962,0.005946,-0.014764,0.027494,0.019941,-0.009043,0.026817,-0.007424,0.000893,0.02699,-0.016491,-0.009135,-0.022014,0.014325,0
0.021846,0.00553,0.041381,-0.017977,-0.045924,0.02978,0.018879,-0.013374,-0.031761,-0.012061,-0.005801,-0.013775,-0.004571,0.012968,0.010019,0.032217,0.009394,-0.031127,0.015242,0
-0.012162,0.011814,-0.019823,-0.007381,0.022629,0.031516,-0.010146,-0.01675,0.00214,0.013041,-0.008103,0.024333,0.01602,0.011004,-0.028765,-0.013335,-0.002953,0.048103,0.012309,1
-0.011249,-0.031477,0.023936,-0.017825,0.013635,-0.01206,-0.018746,-0.018667,-0.00417,-0.003542,-0.012279,-0.01062,-0.047549,0.011907,-0.046263,-0.035988,0.005845,0.008467,0.002424,0
0.025914,0.017074,0.006102,0.043881,0.008165,-0.019991,0.020927,0.007115,0.021918,0.000794,0.010434,-0.005542,-0.014988,-0.014878,0.007565,-0.000047,-0.007053,-0.045214,0.000383,0
0.032844,0.007209,-0.015885,-0.003103,-0.019085,0.024943,0.022253,0.014553,0.004564,-0.020036,-0.01895,0.00434,-0.03371,-0.014577,0.007176,0.015959,-0.01523,-0.011099,-0.014639,0
-0.040003,0.001256,0.019758,-0.02645,0.037509,0.025642,-0.008408,0.048631,0.009249,0.034223,-0.049764,-0.033873,0.039431,-0.035839,0.04018,-0.01543,-0.019329,0.008907,-0.015631,1
0.005817,-0.015034,0.02229,0.014476,-0.026698,0.007986,0.004932,0.006345,0.013267,-0.014863,0.016425,0.01422,-0.027493,0.009313,0.025774,-0.012711,-0.022528,-0.041161,0.009086,1
0.004722,0.017723,-0.006281,0.023551,0.019444,0.015684,0.022587,0.008365,0.023848,0.0167,-0.016628,0.018815,0.010382,0.006281,0.019654,-0.027255,0.008074,0.00616,-0.005254,0
-0.025508,0.004798,0.020402,0.013498,0.026812,-0.001604,-0.019157,-0.048389,0.007095,0.026313,-0.004588,0.007779,-0.00317,0.009258,0.014641,-0.008492,-0.00161,0.032674,0.019266,1
-0.019677,-0.025673,-0.022699,-0.011663,-0.020067,0.005597,-0.02588,0.002073,0.005904,-0.032458,-0.018029,0.026697,0.041152,0.020058,-0.001024,-0.008328,0.022724,0.036001,-0.039741,1
0.042269,-0.062,-0.081532,-0.021061,-0.046994,-0.006138,0.020419,0.008645,-0.031569,-0.026127,-0.016015,-0.032476,0.05214,-0.01713,-0.009191,-0.065355,0.028788,-0.021529,-0.046537,1
-0.027263,0.016402,-0.015384,-0.035744,0.045117,0.022364,-0.050643,-0.002697,-0.019004,-0.061689,0.034517,0.022058,0.018321,0.035253,0.066713,-0.028209,0.010785,-0.028616,-0.049731,1
-0.007446,0.011889,0.016653,-0.00345,0.032136,-0.003586,0.006677,-0.021464,0.001755,-0.004884,-0.022922,-0.016976,-0.0247,0.002466,-0.027499,-0.034432,0.029151,0.034821,-0.004406,0
-0.016277,0.010365,-0.01611,-0.013802,0.001886,0.032046,0.017263,0.00911,-0.022821,0.008238,0.009721,-0.023155,-0.009183,0.032156,-0.041856,0.009801,0.04789,0.037365,0.008969,1
0.00874,-0.037106,0.030274,0.018402,-0.048362,0.029171,-0.007459,-0.001458,0.002899,0.036564,0.028474,0.026089,0.012,0.021123,0.0114,0.01442,-0.036528,-0.013406,0.01502,1
0.002858,-0.005814,-0.000276,0.001685,-0.015951,0.001957,-0.007793,-0.009702,-0.012415,0.002921,0.013318,-0.028885,-0.026903,0.021743,-0.033677,-0.040543,0.018046,0.019657,0.001894,0
0.013816,0.025599,0.002989,-0.046963,-0.014217,0.007511,0.064231,0.044831,0.01628,-0.002687,-0.013771,-0.023894,-0.046992,0.036011,0.009225,-0.028367,0.031647,0.042338,-0.01787,0
-0.046556,-0.033684,0.017184,-0.010408,-0.044043,-0.011988,-0.01093,-0.0106,0.017498,0.013548,0.011883,0.024218,-0.02929,0.032891,0.054312,0.016978,0.006219,-0.049445,0.024834,1
-0.160574,-0.129901,-0.028665,0.082584,0.032569,0.086608,0.081908,0.088299,0.021698,0.055003,0.062802,-0.000572,-0.019939,0.03485,-0.013883,0.16826,0.156975,-0.050947,0.009223,1
-0.045911,0.021704,0.036964,-0.053978,-0.03476,-0.02388,-0.020051,0.041308,-0.020249,0.014445,0.009007,-0.079785,0.005177,-0.01408,-0.058864,-0.010032,0.003692,-0.01645,0.042427,1
-0.043183,-0.02635,0.048846,0.025469,-0.044504,0.02418,0.004582,0.11095,0.027607,0.020469,0.024325,0.005296,0.031812,-0.050709,0.003084,0.01946,-0.037364,-0.012986,-0.024764,1
0.002988,-0.027591,-0.0226,0.054788,-0.028178,0.026048,-0.02984,-0.025066,-0.022479,-0.015049,0.001662,-0.020245,0.043817,0.017359,-0.002888,-0.050411,0.030464,0.012971,-0.015309,1
0.004851,-0.003461,-0.002871,-0.008146,-0.036647,-0.014244,0.011308,-0.013741,0.006214,-0.002785,-0.021805,-0.004023,-0.020883,0.002262,0.03359,0.012438,0.006608,-0.025007,0.005393,0
-0.044619,-0.021494,0.042916,-0.035516,0.014324,-0.034223,0.074594,0.062012,0.002545,-0.069582,0.097823,0.068253,0.03157,-0.031284,0.040342,-0.00564,0.004484,-0.074166,-0.01189,1
0.061537,-0.022084,0.021484,0.045739,-0.000872,0.042896,0.016245,0.025215,-0.001881,0.012568,0.033966,-0.002007,-0.006512,-0.01916,-0.021097,0.024405,-0.050192,-0.017429,-0.02393,0
0.003553,-0.047893,0.027471,-0.010834,0.075798,-0.058588,0.080555,0.047336,0.024069,-0.072351,0.024873,-0.042387,0.115646,0.057951,-0.021723,0.01756,0.007481,0.070726,0.012792,1
-0.022393,-0.010164,0.00386,-0.000611,0.02129,-0.013984,-0.024713,-0.025959,0.021884,-0.003076,-0.01892,0.019532,-0.035297,-0.006134,0.001721,-0.017413,-0.006005,0.024581,-0.012352,0
0.016471,0.004872,0.018857,-0.008931,0.007504,0.031258,0.010001,-0.017349,-0.023263,0.021546,0.008677,-0.008409,0.025301,0.020758,0.04451,0.026247,-0.004848,-0.013649,0.004101,0
-0.023102,0.013831,0.048243,0.040097,0.011901,-0.014195,-0.028103,-0.014148,0.024169,-0.007728,0.038234,0.042491,-0.010427,0.002173,0.01299,-0.023908,-0.023554,-0.00434,0.003827,1
-0.026626,0.009256,0.006759,0.00146,-0.018237,0.024117,-0.007115,0.081472,0.030071,0.061386,-0.002098,-0.027471,-0.002958,-0.028606,0.013244,-0.024492,-0.050407,0.01466,0.000573,1
0.026884,0.002907,0.012313,0.0162,-0.004758,0.009934,0.017088,-0.005464,-0.005345,0.003687,0.000973,-0.01095,0.000773,-0.002361,0.016924,0.016393,-0.004742,-0.027905,-0.000221,0
0.029757,-0.017718,0.006079,-0.005476,-0.020396,0.029404,0.01847,0.003957,-0.002545,-0.006594,-0.023879,0.004679,-0.010268,-0.010124,0.006673,0.026609,-0.014302,0.001195,-0.018568,0
-0.025364,0.042671,-0.012521,-0.012327,-0.009507,-0.001508,-0.005115,-0.02275,-0.006711,0.004239,-0.032805,-0.004028,-0.038768,0.021636,0.006387,-0.003032,0.041711,0.038679,0.011805,1
-0.025854,0.003779,0.025234,-0.034147,0.012994,0.024228,-0.027945,0.064952,-0.008343,0.010011,0.007203,-0.040298,0.030416,-0.024519,0.059596,0.013767,-0.043507,-0.040954,-0.024267,1
0.026316,0.004667,-0.00842,-0.003071,-0.035099,0.014595,0.009006,0.013969,-0.005074,-0.023005,0.008489,0.005653,-0.001634,0.004333,0.016741,0.027862,-0.012223,-0.039343,-0.005537,1
0.020799,0.016598,0.038458,0.069868,-0.008215,-0.006149,0.013218,-0.000733,0.011918,0.023474,0.041726,-0.00138,0.003561,0.001677,-0.009986,-0.013244,-0.009996,-0.061873,0.0331,0
